Brand,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Car_Age,Selling_Price
Tata,13.44,91225,Petrol,Individual,Manual,1,10,2.31
Toyota,19.05,227450,Petrol,Individual,Manual,1,16,0.64
Ford,25.72,218145,Diesel,Individual,Manual,0,15,2.52
Maruti,3.96,200726,Diesel,Dealer,Automatic,1,16,0.33
Toyota,23.68,232250,Diesel,Individual,Manual,1,16,1.13
Ford,18.88,500,Petrol,Dealer,Automatic,1,2,19.34
Volkswagen,6.19,500,Diesel,Dealer,Manual,0,2,5.64
Ford,21.53,166986,Diesel,Dealer,Manual,0,16,3.15
Maruti,4.77,91476,Petrol,Individual,Manual,0,12,0.72
BMW,44.95,219073,Petrol,Dealer,Automatic,1,18,1.55
Renault,8.2,5459,Petrol,Dealer,Manual,1,2,6.77
Tata,11.91,40967,Diesel,Dealer,Manual,0,6,7.42
Maruti,6.64,160612,Petrol,Individual,Manual,0,20,0.25
Mahindra,18.2,18818,CNG,Dealer,Automatic,0,3,16.8
Chevrolet,14.69,59448,Diesel,Individual,Manual,3,7,4.03
Maruti,9.96,151079,Petrol,Individual,Manual,3,19,0.45
Maruti,8.84,42302,Petrol,Individual,Manual,1,5,4.25
Chevrolet,9.75,69636,Diesel,Individual,Automatic,1,6,4.61
Hyundai,16.9,69311,CNG,Individual,Manual,0,10,3.43
Hyundai,17.82,99961,Petrol,Dealer,Automatic,1,11,3.38
Maruti,10.69,196409,Petrol,Individual,Automatic,3,14,0.36
Mahindra,8.44,73581,Petrol,Individual,Manual,0,7,3.42
Mahindra,9.95,49737,Petrol,Individual,Manual,1,5,4.92
Hyundai,7.09,157907,Diesel,Individual,Manual,0,16,0.68
Honda,24.02,77304,Petrol,Dealer,Manual,1,8,6.5
Toyota,21.43,54554,Petrol,Individual,Automatic,0,6,11.51
Ford,14.03,500,Petrol,Individual,Manual,0,2,14.35
Tata,10.21,218112,Petrol,Dealer,Manual,0,16,0.76
Hyundai,9.14,1219,CNG,Dealer,Manual,1,2,9.84
Honda,6.68,127033,CNG,Dealer,Manual,0,12,1.17
BMW,56.58,49038,Diesel,Individual,Automatic,0,7,29.98
Toyota,10.95,97735,Petrol,Dealer,Manual,3,8,2.11
Skoda,16.05,29413,Petrol,Individual,Manual,0,4,12.58
Volkswagen,14.49,500,Petrol,Dealer,Manual,1,2,14.08
Honda,19.15,178699,Diesel,Individual,Manual,0,14,2.35
Renault,9.69,18085,CNG,Dealer,Manual,1,3,7.63
Honda,6.39,76250,Petrol,Dealer,Manual,0,9,1.9
Renault,6.88,77642,Petrol,Individual,Manual,3,8,1.11
Maruti,6.63,41975,Petrol,Individual,Manual,1,6,2.49
Maruti,7.74,125029,Petrol,Individual,Manual,0,12,1.04
Mahindra,13.16,22696,Petrol,Individual,Manual,0,3,11.09
Tata,8.36,500,Petrol,Individual,Automatic,0,2,8.89
Hyundai,9.38,167562,Diesel,Individual,Manual,0,13,1.34
Mahindra,21.68,122953,Petrol,Individual,Automatic,0,9,5.41
Hyundai,8.76,207912,Petrol,Dealer,Automatic,0,15,0.77
Maruti,11.6,305312,Petrol,Dealer,Manual,1,19,0.27
Tata,3.91,117219,Diesel,Dealer,Automatic,1,10,1.13
Mahindra,21.71,200544,Petrol,Dealer,Manual,0,21,0.71
Skoda,26.52,233728,Petrol,Dealer,Manual,0,17,1.37
Nissan,10.58,44742,Petrol,Individual,Manual,0,6,5.03
Maruti,7.78,100083,Petrol,Dealer,Manual,0,9,1.88
Hyundai,17.94,11984,CNG,Individual,Manual,1,3,14.69
Honda,10.78,109197,CNG,Individual,Manual,0,13,1.27
Tata,7.46,4495,Petrol,Dealer,Manual,1,3,6.78
Maruti,5.66,60123,Petrol,Dealer,Automatic,3,8,1.23
Skoda,14.37,310044,Petrol,Individual,Manual,0,23,0.32
Renault,11.45,101369,Diesel,Dealer,Manual,1,12,2.17
Nissan,12.23,119477,Petrol,Dealer,Manual,3,15,0.57
Skoda,24.96,127705,Diesel,Dealer,Manual,3,12,2.38
Mahindra,6.74,170119,Petrol,Individual,Manual,1,15,0.32
Hyundai,11.39,174750,Diesel,Individual,Automatic,0,12,2.28
Maruti,7.36,28778,Petrol,Dealer,Manual,1,4,4.83
Hyundai,12.88,48500,Diesel,Individual,Manual,1,7,5.7
Maruti,5.81,240841,Diesel,Individual,Manual,0,16,0.4
Honda,14.79,202235,Petrol,Dealer,Manual,0,14,1.54
Toyota,33.96,24242,Diesel,Dealer,Manual,0,5,21.97
Maruti,6.95,81791,Diesel,Dealer,Manual,0,9,2.71
Maruti,10.96,85121,Diesel,Dealer,Manual,1,7,4.7
Hyundai,15.34,83365,Petrol,Individual,Automatic,0,9,4.19
Tata,3.39,131228,CNG,Dealer,Manual,0,17,0.23
Toyota,26.36,33601,Petrol,Individual,Manual,1,4,18.43
Maruti,8.07,81827,Petrol,Individual,Manual,1,8,2.14
Hyundai,10.38,7903,CNG,Individual,Manual,1,2,10.14
Mahindra,15.51,72335,Petrol,Dealer,Automatic,0,8,6.7
Hyundai,5.43,229320,Petrol,Individual,Manual,0,16,0.27
Renault,11.4,100887,Petrol,Dealer,Automatic,3,8,1.54
Hyundai,10.6,83123,Petrol,Dealer,Manual,3,8,1.89
Maruti,6.84,122409,Diesel,Dealer,Automatic,1,14,0.95
Volkswagen,5.92,38782,Petrol,Individual,Manual,0,5,3.83
Volkswagen,5.42,93467,Petrol,Individual,Automatic,0,8,1.88
Chevrolet,14.52,64990,Diesel,Dealer,Manual,0,9,5.28
Tata,13.19,54415,Diesel,Dealer,Manual,0,6,8.11
Hyundai,15.41,42383,Petrol,Individual,Manual,1,5,7.0
Maruti,9.95,671,Petrol,Dealer,Automatic,0,2,10.64
Tata,15.47,87115,CNG,Individual,Manual,0,11,2.6
Mahindra,8.78,91496,Petrol,Dealer,Manual,0,12,1.36
Maruti,5.19,56779,Petrol,Dealer,Automatic,0,6,2.75
Toyota,10.28,49897,Diesel,Individual,Automatic,1,6,5.26
Toyota,11.54,3843,Diesel,Dealer,Automatic,0,2,12.59
Hyundai,16.9,169366,CNG,Individual,Automatic,0,16,0.95
Maruti,4.62,219806,Petrol,Individual,Manual,0,16,0.2
Tata,13.85,500,Petrol,Individual,Automatic,0,2,14.06
Mahindra,12.65,45820,Diesel,Dealer,Manual,0,6,7.45
Maruti,5.67,121969,CNG,Individual,Automatic,1,15,0.32
Mahindra,12.17,732,Petrol,Dealer,Manual,0,2,11.66
Maruti,10.54,232236,Diesel,Dealer,Automatic,0,17,1.21
Maruti,7.47,188992,Petrol,Dealer,Manual,1,15,0.42
Toyota,22.17,153781,Diesel,Dealer,Manual,1,13,3.09
Maruti,5.97,72533,CNG,Individual,Automatic,0,8,1.93
Maruti,9.88,20972,Petrol,Dealer,Manual,3,5,3.99
Volkswagen,13.41,10223,Petrol,Individual,Automatic,0,3,11.31
Mahindra,12.24,135273,CNG,Dealer,Manual,1,10,2.21
Maruti,7.75,10656,Diesel,Dealer,Manual,0,2,8.41
Mahindra,9.74,53109,Diesel,Dealer,Manual,1,5,4.73
Hyundai,4.79,115315,CNG,Dealer,Automatic,0,9,1.34
Tata,11.73,43518,Petrol,Individual,Manual,1,6,4.11
Hyundai,8.31,153790,Petrol,Individual,Automatic,1,14,0.52
Maruti,11.89,67990,Diesel,Dealer,Manual,3,8,2.62
Volkswagen,11.86,204843,Petrol,Dealer,Manual,0,18,0.55
Hyundai,16.33,193937,Diesel,Individual,Manual,0,16,1.48
Maruti,4.97,98604,Diesel,Individual,Automatic,0,8,1.93
Volkswagen,8.97,73632,Petrol,Dealer,Automatic,3,8,1.71
Hyundai,5.67,171794,Diesel,Individual,Manual,0,18,0.36
Chevrolet,5.55,15108,Petrol,Dealer,Manual,0,2,5.75
Renault,5.32,171112,Diesel,Individual,Manual,0,13,0.72
Maruti,10.02,108175,Petrol,Dealer,Manual,3,13,0.4
Hyundai,7.0,500,CNG,Dealer,Manual,1,2,6.92
Ford,14.0,77074,Petrol,Individual,Manual,1,8,3.89
Skoda,19.24,38038,Petrol,Individual,Automatic,1,6,8.93
Maruti,5.56,15771,Petrol,Dealer,Manual,0,3,4.39
Renault,3.71,500,Petrol,Dealer,Manual,0,2,3.5
Mahindra,5.07,220716,CNG,Dealer,Manual,0,21,0.18
Mahindra,20.14,65387,Diesel,Individual,Automatic,0,6,9.88
Ford,9.16,43001,CNG,Individual,Manual,0,7,3.94
Hyundai,5.03,51537,Diesel,Individual,Manual,0,6,2.75
Maruti,11.19,47204,Diesel,Individual,Manual,1,7,3.93
Mahindra,13.91,13638,Petrol,Dealer,Automatic,0,4,11.01
Maruti,6.72,36835,Diesel,Individual,Automatic,0,6,3.62
Honda,10.89,75729,Diesel,Individual,Manual,0,10,2.96
Hyundai,7.83,106072,Diesel,Dealer,Automatic,0,8,3.03
Maruti,5.79,3796,Diesel,Individual,Manual,0,2,5.98
Renault,3.47,32996,Petrol,Dealer,Manual,0,5,2.14
Maruti,3.84,69516,Diesel,Dealer,Automatic,0,9,1.6
Maruti,9.71,75882,Petrol,Individual,Automatic,1,10,1.7
Hyundai,12.03,21832,CNG,Individual,Manual,0,3,8.65
Renault,5.06,88374,Petrol,Dealer,Manual,3,12,0.29
Toyota,10.62,111601,Diesel,Dealer,Automatic,0,11,2.96
Chevrolet,5.4,16604,Diesel,Dealer,Manual,0,3,4.54
Maruti,4.62,94388,Diesel,Individual,Manual,1,10,1.02
Hyundai,4.03,8736,Diesel,Individual,Manual,0,2,3.25
Hyundai,11.74,18607,CNG,Dealer,Automatic,0,4,8.17
Chevrolet,8.43,46511,Diesel,Dealer,Manual,1,6,4.27
Volkswagen,8.72,110075,Petrol,Dealer,Automatic,0,9,3.05
Chevrolet,9.16,160107,Petrol,Dealer,Manual,1,11,1.12
Renault,7.52,500,Petrol,Dealer,Manual,0,2,7.89
Honda,11.93,79507,Petrol,Dealer,Manual,0,13,1.98
Maruti,4.16,54983,Petrol,Individual,Automatic,0,6,1.93
Maruti,11.07,157669,Petrol,Dealer,Manual,0,17,0.72
Maruti,8.46,154683,CNG,Individual,Automatic,3,17,0.3
Hyundai,6.6,93817,Diesel,Individual,Automatic,0,8,2.59
Nissan,10.43,10366,Petrol,Individual,Manual,1,3,9.05
Mahindra,19.49,141748,Petrol,Individual,Manual,0,14,1.44
Maruti,5.97,26838,Petrol,Individual,Manual,1,4,4.04
Hyundai,15.41,52094,Diesel,Individual,Manual,0,8,5.7
Maruti,10.47,3400,Diesel,Dealer,Manual,0,2,9.11
Honda,24.09,144733,CNG,Individual,Manual,0,11,3.89
Hyundai,5.05,1852,Diesel,Individual,Automatic,1,2,5.14
Renault,11.68,168358,Diesel,Dealer,Automatic,0,13,2.55
Tata,5.19,182070,Petrol,Dealer,Automatic,0,15,0.5
Toyota,33.14,14271,CNG,Individual,Automatic,0,4,23.35
Nissan,12.5,3772,Petrol,Dealer,Manual,1,2,11.94
Maruti,10.97,14349,CNG,Individual,Manual,0,2,11.59
Ford,23.56,131155,Diesel,Dealer,Manual,0,10,7.01
Ford,26.81,259187,Diesel,Individual,Automatic,0,18,1.71
Mahindra,7.05,106194,Petrol,Dealer,Manual,0,14,0.84
Chevrolet,4.33,139592,Diesel,Individual,Manual,0,10,1.07
Honda,21.02,218987,Petrol,Dealer,Manual,0,19,0.87
Tata,19.78,223595,Petrol,Dealer,Automatic,1,17,0.89
Maruti,7.31,187030,Petrol,Individual,Manual,0,13,0.6
Honda,11.73,65540,Petrol,Individual,Manual,1,10,1.61
Maruti,10.3,111950,Petrol,Dealer,Manual,1,12,1.1
Tata,9.73,143552,Diesel,Dealer,Automatic,1,10,2.06
Tata,21.37,2098,Petrol,Individual,Manual,0,2,23.12
Maruti,6.87,242109,Petrol,Dealer,Manual,3,16,0.18
Maruti,4.11,15647,Petrol,Dealer,Automatic,1,3,3.97
Maruti,5.59,74015,Diesel,Dealer,Manual,0,8,2.77
Hyundai,8.31,75841,Diesel,Dealer,Automatic,1,8,3.3
Audi,41.13,131274,Diesel,Dealer,Automatic,0,9,14.32
Ford,29.43,91627,Diesel,Individual,Manual,1,9,6.38
Maruti,4.97,37752,CNG,Individual,Manual,0,4,3.83
Toyota,20.57,50573,Petrol,Dealer,Manual,0,5,11.92
Hyundai,7.84,174310,Petrol,Individual,Automatic,1,15,0.4
Maruti,7.85,11950,CNG,Dealer,Automatic,0,3,7.44
Maruti,4.99,103892,Petrol,Individual,Manual,1,13,0.4
Maruti,11.51,108468,Petrol,Dealer,Manual,0,13,1.65
Tata,10.68,94967,Petrol,Dealer,Manual,1,8,3.0
Chevrolet,3.11,126222,Petrol,Individual,Manual,0,14,0.27
Nissan,14.85,500,Petrol,Individual,Manual,0,2,14.52
BMW,43.86,58429,Diesel,Individual,Automatic,3,8,10.05
Maruti,5.38,4541,Diesel,Dealer,Manual,0,3,4.02
Honda,11.47,67990,CNG,Individual,Manual,0,6,5.15
Toyota,24.81,160917,Diesel,Dealer,Manual,0,13,4.06
Renault,4.54,150246,Petrol,Individual,Manual,1,16,0.18
Honda,17.36,76678,Petrol,Individual,Manual,1,7,5.01
Hyundai,9.37,68855,Diesel,Dealer,Automatic,1,9,2.75
Maruti,11.09,56914,Diesel,Dealer,Manual,1,9,4.04
Maruti,8.67,41406,Petrol,Dealer,Manual,0,7,3.72
Volkswagen,6.27,16673,Diesel,Individual,Manual,0,3,4.67
Hyundai,12.26,218836,Petrol,Individual,Manual,0,17,0.46
Toyota,7.8,14906,Diesel,Dealer,Manual,1,4,5.05
Renault,8.55,193922,Petrol,Dealer,Manual,1,15,0.45
Maruti,7.64,129711,Petrol,Dealer,Manual,0,12,1.43
Volkswagen,12.72,26439,Petrol,Individual,Manual,0,4,8.4
Hyundai,8.63,149514,Petrol,Dealer,Manual,0,15,0.84
Hyundai,11.32,61387,Diesel,Individual,Manual,0,6,6.33
Toyota,20.05,124164,Petrol,Individual,Manual,0,16,1.2
Hyundai,4.56,34190,Petrol,Individual,Manual,0,5,2.56
Maruti,10.52,119526,Diesel,Dealer,Manual,0,10,3.07
Mercedes-Benz,58.49,143920,Diesel,Individual,Automatic,1,19,2.31
Mahindra,21.68,50806,Petrol,Dealer,Manual,0,5,15.11
Mahindra,8.03,56604,Diesel,Individual,Manual,0,6,4.11
Nissan,8.34,59456,Petrol,Dealer,Manual,0,7,3.97
Volkswagen,7.31,32405,Diesel,Dealer,Manual,0,4,5.07
Honda,6.81,144206,Petrol,Dealer,Manual,1,13,0.68
Honda,10.78,101122,Diesel,Individual,Manual,0,8,3.57
Maruti,9.15,43432,Petrol,Individual,Manual,3,6,2.88
Maruti,8.23,130990,Diesel,Individual,Manual,1,11,1.19
Mahindra,7.34,170285,Petrol,Dealer,Manual,0,12,1.24
Maruti,8.07,100334,Diesel,Dealer,Manual,0,9,3.17
Honda,15.61,31661,Petrol,Individual,Automatic,0,5,6.85
Honda,23.35,56801,CNG,Individual,Manual,3,8,4.35
Maruti,8.76,224846,CNG,Dealer,Manual,0,17,0.51
Nissan,11.75,130884,Diesel,Dealer,Manual,0,11,3.14
Hyundai,5.35,97980,Petrol,Individual,Manual,0,12,0.77
Maruti,3.64,163594,Petrol,Individual,Manual,1,13,0.22
Ford,17.56,13024,Petrol,Dealer,Manual,1,3,15.39
Mahindra,15.67,87562,Diesel,Individual,Manual,0,11,3.53
Tata,10.6,50170,Diesel,Individual,Automatic,0,9,4.34
Hyundai,13.36,271291,Diesel,Dealer,Manual,0,17,1.21
Tata,18.53,87778,CNG,Dealer,Manual,1,8,5.98
Hyundai,17.72,118768,Petrol,Individual,Automatic,0,10,3.71
Renault,8.24,121947,Petrol,Individual,Automatic,0,11,1.58
Maruti,9.52,151310,Petrol,Dealer,Manual,3,11,0.65
Mahindra,16.29,27988,Diesel,Dealer,Manual,0,5,11.2
Tata,21.69,4420,Diesel,Individual,Manual,1,2,19.89
Maruti,8.7,102099,CNG,Individual,Manual,0,10,1.62
Hyundai,12.08,268457,Petrol,Individual,Automatic,0,19,0.35
Ford,5.03,107210,Petrol,Individual,Manual,1,9,0.87
Toyota,31.34,219476,CNG,Dealer,Manual,0,15,2.58
Maruti,10.13,500,Diesel,Individual,Manual,0,2,9.79
Hyundai,14.95,166530,CNG,Individual,Automatic,3,12,0.7
Renault,8.28,189057,Petrol,Dealer,Manual,0,14,0.8
Chevrolet,8.46,282304,Petrol,Individual,Automatic,0,21,0.24
Maruti,8.61,161787,Petrol,Dealer,Manual,0,12,1.24
Toyota,14.61,1986,Diesel,Dealer,Manual,3,2,14.27
Hyundai,16.75,133933,Petrol,Dealer,Manual,3,11,1.11
Maruti,7.62,247303,Petrol,Dealer,Manual,0,17,0.37
Tata,20.47,85998,Petrol,Dealer,Manual,0,9,6.5
Chevrolet,11.85,74134,Diesel,Individual,Automatic,3,8,2.46
Volkswagen,12.16,251218,Petrol,Individual,Manual,0,16,0.5
Hyundai,7.62,92607,Diesel,Dealer,Manual,1,11,1.65
Hyundai,12.42,22699,Diesel,Dealer,Automatic,1,4,9.33
Hyundai,4.64,159856,Petrol,Individual,Automatic,0,12,0.68
Skoda,20.7,71998,Diesel,Individual,Manual,0,7,8.76
Tata,21.57,66047,Petrol,Dealer,Manual,0,6,10.42
Toyota,18.68,110775,Petrol,Dealer,Manual,1,11,2.58
Honda,14.14,61145,CNG,Dealer,Manual,0,7,5.76
Toyota,28.22,155950,CNG,Individual,Manual,0,11,4.7
Toyota,12.29,174677,Diesel,Dealer,Manual,0,13,2.21
Tata,15.48,195222,Petrol,Dealer,Automatic,0,19,0.87
Tata,13.88,69674,CNG,Dealer,Manual,0,8,5.52
Chevrolet,6.91,75602,Petrol,Dealer,Manual,0,7,2.93
Hyundai,15.88,308689,CNG,Dealer,Manual,0,22,0.41
Hyundai,10.72,207295,Petrol,Individual,Manual,1,14,0.5
Hyundai,13.4,145252,Diesel,Individual,Manual,1,11,1.73
Hyundai,15.64,500,Petrol,Dealer,Manual,3,2,14.38
Hyundai,8.89,104321,CNG,Individual,Manual,0,13,1.05
Maruti,11.69,24442,Petrol,Dealer,Manual,0,4,8.13
Renault,3.05,125428,Diesel,Individual,Automatic,0,16,0.43
Renault,7.39,222826,Petrol,Individual,Manual,1,17,0.25
Toyota,21.36,77540,Petrol,Individual,Automatic,1,9,4.93
Ford,7.79,55673,Diesel,Dealer,Automatic,1,7,3.41
Honda,21.82,14806,Petrol,Dealer,Manual,1,3,18.69
Hyundai,10.39,43879,Diesel,Individual,Automatic,0,5,6.68
Toyota,31.23,132316,Diesel,Individual,Manual,0,16,3.1
Mahindra,17.5,23035,Diesel,Dealer,Manual,1,3,15.69
Chevrolet,11.33,649,Petrol,Dealer,Automatic,1,2,12.7
Audi,30.47,96435,Diesel,Individual,Automatic,0,11,9.01
Honda,12.02,81750,Diesel,Dealer,Automatic,0,8,5.78
Mahindra,19.46,142001,Diesel,Individual,Automatic,0,11,4.66
Honda,12.07,69268,Diesel,Individual,Manual,0,8,4.5
Volkswagen,10.63,31915,Diesel,Dealer,Manual,1,5,7.12
Renault,5.93,23409,Petrol,Dealer,Manual,0,3,4.25
Tata,5.44,31335,Diesel,Individual,Manual,0,4,4.47
Hyundai,12.95,43941,Petrol,Individual,Automatic,0,5,6.87
Skoda,26.87,78937,Petrol,Dealer,Manual,0,7,10.49
Renault,8.05,500,Diesel,Individual,Manual,1,2,8.32
Mahindra,11.1,85089,Petrol,Individual,Manual,0,10,2.16
Nissan,8.55,11537,Petrol,Individual,Manual,1,3,6.99
Honda,16.46,97767,Petrol,Dealer,Manual,0,9,4.68
Audi,39.71,69747,Diesel,Dealer,Automatic,0,7,22.91
Nissan,4.58,104827,Petrol,Individual,Manual,1,8,1.0
Honda,22.46,7710,Petrol,Dealer,Manual,3,3,16.47
Hyundai,11.16,146391,Diesel,Dealer,Manual,0,12,2.78
Maruti,8.69,118600,Petrol,Dealer,Manual,0,13,1.33
Toyota,8.48,134200,Petrol,Individual,Manual,0,11,1.31
Maruti,5.42,200054,Petrol,Dealer,Automatic,0,15,0.52
Hyundai,4.31,183133,Diesel,Dealer,Manual,0,14,0.6
Hyundai,6.26,8615,Petrol,Dealer,Manual,0,2,5.55
Honda,7.26,152161,Petrol,Dealer,Automatic,1,13,0.83
Tata,14.61,199544,Diesel,Individual,Manual,0,15,1.49
Chevrolet,6.04,64886,Diesel,Dealer,Automatic,0,9,2.31
Renault,4.05,173710,Petrol,Dealer,Manual,0,18,0.2
Maruti,4.32,62397,Petrol,Individual,Manual,0,7,1.45
Ford,8.42,197494,Petrol,Dealer,Manual,0,17,0.49
Hyundai,7.95,35765,Petrol,Individual,Automatic,0,5,4.63
Hyundai,4.31,47923,Petrol,Individual,Manual,3,6,1.4
Toyota,24.43,44345,Petrol,Dealer,Manual,1,6,11.12
BMW,27.54,16549,Petrol,Individual,Automatic,0,3,24.83
Honda,24.07,67448,Petrol,Individual,Automatic,0,10,5.5
Hyundai,5.19,113570,CNG,Individual,Manual,1,9,0.92
Ford,8.45,163687,Diesel,Dealer,Manual,1,12,1.31
Maruti,10.55,43197,Petrol,Dealer,Manual,1,6,4.51
Maruti,8.62,197833,Petrol,Dealer,Automatic,0,15,0.74
Maruti,8.95,184982,Petrol,Dealer,Automatic,0,15,0.87
Skoda,19.94,72815,Petrol,Dealer,Automatic,0,11,5.16
Tata,14.46,148686,Petrol,Dealer,Manual,0,18,0.85
Chevrolet,13.35,1143,Diesel,Individual,Manual,1,2,12.27
Hyundai,10.8,3045,Diesel,Individual,Manual,0,2,10.44
Maruti,7.41,47502,Petrol,Dealer,Automatic,1,5,4.46
Tata,13.56,223665,Petrol,Dealer,Manual,0,17,0.67
Mahindra,14.35,131704,Diesel,Individual,Manual,0,14,2.01
Honda,15.67,95636,Petrol,Individual,Manual,0,12,2.26
Maruti,9.05,500,Diesel,Individual,Manual,0,2,9.98
Maruti,10.94,110840,Diesel,Individual,Automatic,1,9,3.25
Ford,6.5,4850,Petrol,Individual,Manual,0,2,6.37
Honda,13.51,7240,Diesel,Individual,Manual,0,2,12.6
Hyundai,8.71,18000,Petrol,Individual,Manual,0,3,7.14
Hyundai,5.91,14001,Petrol,Individual,Manual,0,3,4.71
Honda,6.75,9194,Petrol,Dealer,Manual,3,3,5.58
Toyota,26.12,500,Petrol,Dealer,Automatic,0,2,26.5
Hyundai,9.33,14019,Diesel,Dealer,Automatic,0,3,6.86
Renault,7.33,20409,Diesel,Individual,Manual,0,3,5.88
Tata,21.12,137956,Diesel,Dealer,Automatic,3,18,0.81
Ford,22.9,215852,Diesel,Dealer,Manual,0,19,1.64
Toyota,23.2,125224,Petrol,Individual,Manual,0,10,4.38
Maruti,11.42,113803,Petrol,Individual,Manual,1,8,2.82
Ford,21.57,41859,Petrol,Dealer,Manual,1,6,9.82
Renault,9.62,72860,Petrol,Individual,Manual,3,11,0.64
Hyundai,13.58,137418,Petrol,Dealer,Manual,0,11,2.68
Volkswagen,17.26,61678,Diesel,Dealer,Automatic,3,8,4.02
Maruti,8.88,500,Diesel,Individual,Manual,1,2,8.28
Tata,8.15,84868,Petrol,Dealer,Automatic,0,9,2.91
Mahindra,7.25,101647,Petrol,Individual,Manual,0,14,0.76
Maruti,7.14,73198,Petrol,Individual,Manual,0,8,2.12
Ford,27.54,123563,Petrol,Dealer,Manual,0,11,5.62
Tata,18.67,54974,Petrol,Dealer,Manual,3,7,4.98
Maruti,8.2,206899,Petrol,Dealer,Automatic,0,18,0.57
Maruti,11.81,208570,Diesel,Dealer,Manual,0,15,1.63
Maruti,8.39,45304,CNG,Individual,Manual,0,5,5.24
Toyota,13.93,25316,CNG,Individual,Manual,1,4,7.96
Maruti,4.14,185719,Diesel,Dealer,Manual,0,15,0.52
Honda,24.67,57456,Diesel,Dealer,Automatic,1,6,13.31
Ford,7.11,89975,Petrol,Dealer,Manual,1,10,1.3
Ford,28.72,95401,Petrol,Individual,Automatic,0,10,5.54
Honda,13.82,1711,Petrol,Dealer,Manual,0,2,12.88
Hyundai,6.84,171779,Diesel,Individual,Automatic,1,14,0.56
Ford,23.17,198744,Petrol,Individual,Automatic,1,16,0.86
Hyundai,10.26,33012,Petrol,Individual,Automatic,0,4,7.21
Chevrolet,10.01,81640,Diesel,Individual,Manual,0,8,3.81
Maruti,11.89,138568,Petrol,Dealer,Manual,0,12,1.84
Hyundai,9.46,71444,Petrol,Dealer,Manual,1,7,3.31
Toyota,13.69,46742,Petrol,Individual,Automatic,0,8,4.9
Honda,15.77,98230,Diesel,Dealer,Manual,1,12,2.41
Tata,14.94,35386,Petrol,Dealer,Automatic,1,4,10.19
Maruti,11.16,7312,Petrol,Individual,Manual,1,3,10.06
Hyundai,10.94,113998,Petrol,Individual,Automatic,3,13,0.57
Nissan,7.57,33234,Petrol,Dealer,Manual,1,6,3.49
Maruti,6.5,130574,Petrol,Individual,Manual,0,14,0.6
Honda,13.25,33705,Petrol,Dealer,Manual,1,5,7.55
Honda,12.43,1279,Petrol,Dealer,Manual,3,2,11.74
Maruti,5.86,46038,Diesel,Individual,Automatic,0,6,3.27
Hyundai,8.63,62637,Diesel,Dealer,Manual,1,7,3.88
Hyundai,17.12,107860,Diesel,Individual,Manual,0,9,5.22
Hyundai,9.13,123003,Diesel,Individual,Manual,0,10,2.43
Hyundai,11.81,100882,Diesel,Individual,Manual,1,8,3.36
Honda,11.58,201935,Diesel,Individual,Manual,0,16,0.96
Hyundai,4.08,206767,Petrol,Dealer,Manual,0,14,0.36
Maruti,5.67,73611,Petrol,Dealer,Manual,1,6,2.42
Renault,10.6,35041,Diesel,Individual,Automatic,3,4,5.93
Maruti,5.13,29456,Petrol,Dealer,Automatic,1,4,3.33
Mahindra,8.75,321518,Diesel,Dealer,Manual,0,22,0.32
Maruti,9.12,55528,Petrol,Individual,Manual,3,5,3.64
Hyundai,15.21,126672,CNG,Dealer,Manual,0,13,2.1
Mahindra,6.68,267150,Petrol,Dealer,Manual,0,17,0.29
Mahindra,12.87,115042,Petrol,Dealer,Manual,0,15,1.27
Tata,3.18,86295,Petrol,Dealer,Manual,0,12,0.66
Toyota,16.73,16275,Petrol,Individual,Manual,0,3,14.45
Honda,20.33,64396,Diesel,Dealer,Manual,0,6,10.55
Hyundai,14.89,31333,Petrol,Dealer,Manual,3,5,6.93
Honda,9.22,117482,Petrol,Individual,Manual,0,14,0.94
Mahindra,8.97,29198,Petrol,Individual,Automatic,1,5,5.22
Honda,8.18,238260,Diesel,Dealer,Manual,3,21,0.27
Maruti,7.34,154432,Diesel,Individual,Automatic,1,17,0.48
Honda,22.24,90902,Petrol,Individual,Manual,1,9,4.65
Volkswagen,17.64,3373,Petrol,Dealer,Manual,0,2,17.54
Chevrolet,14.28,65476,Diesel,Individual,Manual,0,10,4.27
Maruti,9.99,102094,Diesel,Dealer,Manual,3,12,0.9
Tata,18.89,500,Petrol,Dealer,Automatic,0,2,19.17
Honda,17.61,163825,Petrol,Individual,Manual,0,12,2.3
Maruti,10.73,56095,Petrol,Individual,Manual,1,6,4.67
Tata,7.42,245356,Petrol,Individual,Automatic,0,19,0.21
Ford,23.87,13862,Petrol,Dealer,Manual,0,3,21.53
Hyundai,4.71,133944,Diesel,Dealer,Automatic,0,13,1.13
Mahindra,7.52,91698,Petrol,Dealer,Manual,0,10,1.56
Toyota,13.06,79086,Petrol,Individual,Manual,0,8,3.44
Mahindra,15.96,14047,Diesel,Individual,Manual,0,4,10.71
Maruti,10.64,26463,Petrol,Dealer,Manual,1,4,7.15
Maruti,6.8,113336,Diesel,Individual,Automatic,1,11,1.23
Maruti,8.94,28027,Petrol,Individual,Manual,0,4,6.5
Ford,29.72,224728,Diesel,Dealer,Manual,1,18,1.42
Mahindra,18.09,7653,Petrol,Individual,Automatic,0,3,14.66
